Singer,acousticness,danceability,energy,id,instrumentalness,key,liveness,loudness,mode,Song name,speechiness,tempo,track_href,valence
Emiway bantai,0.18,0.583,0.854,5TfVd7uMROQYyh6ifcKWn3,0,10,0.0614,-3.407,0,Royal Rumble,0.258,143.095,https://api.spotify.com/v1/tracks/5TfVd7uMROQYyh6ifcKWn3,0.323
Emiway bantai,0.676,0.749,0.686,10CU9OZ8EEF4drGtanzkfj,0,6,0.0883,-6.304,0,Miss Tujhe,0.325,95.986,https://api.spotify.com/v1/tracks/10CU9OZ8EEF4drGtanzkfj,0.617
Emiway bantai,0.414,0.687,0.696,4oThKMygc8GyFYB82z8RAz,0,4,0.116,-5.124,0,Sath Mai,0.0921,80.039,https://api.spotify.com/v1/tracks/4oThKMygc8GyFYB82z8RAz,0.238
Emiway bantai,0.363,0.593,0.56,3jk0KaONo63yCbQ0EZhKLp,1.96E-05,0,0.18,-7.368,0,Don't Be the One,0.044,92.192,https://api.spotify.com/v1/tracks/3jk0KaONo63yCbQ0EZhKLp,0.311
Emiway bantai,0.236,0.706,0.545,42AnvmGwFt2ZwyROHffMCQ,2.94E-06,11,0.358,-17.841,0,Mazak Hai Kya,0.0724,126.952,https://api.spotify.com/v1/tracks/42AnvmGwFt2ZwyROHffMCQ,0.0551
Emiway bantai,0.586,0.673,0.892,1xcyvGAONndE9IZmvEwU6Q,0,8,0.194,-3.617,0,Bantai,0.358,179.866,https://api.spotify.com/v1/tracks/1xcyvGAONndE9IZmvEwU6Q,0.847
Emiway bantai,0.186,0.784,0.747,2VyfaVXWVL3WQWzW5rlSuD,0,6,0.126,-7.759,0,EP - NO BRANDS - Checkmate,0.064,107.92,https://api.spotify.com/v1/tracks/2VyfaVXWVL3WQWzW5rlSuD,0.809
Emiway bantai,0.598,0.692,0.763,5Qk2huIIQCw4RJlUZCAkcX,0,2,0.106,-4.241,0,Thanks to God,0.28,79.967,https://api.spotify.com/v1/tracks/5Qk2huIIQCw4RJlUZCAkcX,0.549
Emiway bantai,0.00587,0.645,0.889,64cUzi6vT4pgQtdx35PplA,1.82E-06,6,0.289,-7.098,0,Sadak,0.0604,130.007,https://api.spotify.com/v1/tracks/64cUzi6vT4pgQtdx35PplA,0.314
Emiway bantai,0.26,0.725,0.977,6SpIh7gKVmclN4S6JvRrIu,0,11,0.281,-2.416,0,Aisa Kuch Shot Nahi Hai,0.261,100.046,https://api.spotify.com/v1/tracks/6SpIh7gKVmclN4S6JvRrIu,0.743
Emiway bantai,0.838,0.636,0.284,0vpZdK34v8LvRO7F76NPir,0,11,0.184,-12.291,0,Feel Outro,0.0347,145.865,https://api.spotify.com/v1/tracks/0vpZdK34v8LvRO7F76NPir,0.688
Emiway bantai,0.0246,0.717,0.826,3ERXEqJVkTSe6s2RUn47qh,0.000296,1,0.162,-7.127,0,Bholenath Ka Birthday,0.0864,120.032,https://api.spotify.com/v1/tracks/3ERXEqJVkTSe6s2RUn47qh,0.331
Emiway bantai,0.474,0.784,0.45,7n8xH63Whw5spavIWScPIh,0,0,0.193,-12.473,1,Emiway-Samajh Mein Aaya Kya?,0.248,103.01,https://api.spotify.com/v1/tracks/7n8xH63Whw5spavIWScPIh,0.608
Emiway bantai,0.0146,0.807,0.628,08j9wzt7Q9Ucq1IrpD4GVq,0,8,0.0598,-8.988,1,Machayenge,0.204,104.978,https://api.spotify.com/v1/tracks/08j9wzt7Q9Ucq1IrpD4GVq,0.718
Emiway bantai,0.233,0.446,0.774,4oIAC4u2X5yti76y62twzs,0,8,0.249,-5.607,1,Shy,0.131,88.963,https://api.spotify.com/v1/tracks/4oIAC4u2X5yti76y62twzs,0.557
Emiway bantai,0.291,0.848,0.735,16xg7UwH9hbs96vCD8k6bC,0,1,0.0713,-4.661,1,GRIND,0.0445,98.973,https://api.spotify.com/v1/tracks/16xg7UwH9hbs96vCD8k6bC,0.57
Emiway bantai,0.148,0.818,0.955,75xVzj5clW200YsQLkdQU8,0.000145,9,0.0471,-1.753,1,Jamaica to India,0.0849,104.982,https://api.spotify.com/v1/tracks/75xVzj5clW200YsQLkdQU8,0.68
Emiway bantai,0.256,0.741,0.939,5dQ3GvrZhadujdJ5rv4VRj,0,8,0.707,-1.828,1,100 Kadam Pe,0.225,150.216,https://api.spotify.com/v1/tracks/5dQ3GvrZhadujdJ5rv4VRj,0.467
Emiway bantai,0.161,0.735,0.792,6ZXWOoXJo052TYQ6l0SrJf,0,11,0.26,-7.46,1,Giraftaar,0.265,121.94,https://api.spotify.com/v1/tracks/6ZXWOoXJo052TYQ6l0SrJf,0.405
Emiway bantai,0.612,0.7,0.897,37aKP6aLLzMSVgtIIvMNz4,0,8,0.353,-2.096,1,Kaun Hai Ye,0.323,134.82,https://api.spotify.com/v1/tracks/37aKP6aLLzMSVgtIIvMNz4,0.469
Emiway bantai,0.427,0.665,0.874,3iAe6EeL2sDubF42mCadsF,0,2,0.315,-3.136,1,What Can I Do,0.267,143.914,https://api.spotify.com/v1/tracks/3iAe6EeL2sDubF42mCadsF,0.708
Emiway bantai,0.339,0.621,0.74,0UOzgbTiuhxSp1NUYfaZLm,0,1,0.152,-6.968,1,Batista Bomb,0.316,144.573,https://api.spotify.com/v1/tracks/0UOzgbTiuhxSp1NUYfaZLm,0.637
Emiway bantai,0.00854,0.677,0.691,5FmGRiHfU52RRlaiUvhd6a,0,1,0.151,-11.479,1,Kadak Ban,0.409,197.954,https://api.spotify.com/v1/tracks/5FmGRiHfU52RRlaiUvhd6a,0.794
Emiway bantai,0.0582,0.827,0.771,5yyQEdRWkY405SHYyV3C2m,0,8,0.0567,-6.209,1,Jallad,0.23,131.939,https://api.spotify.com/v1/tracks/5yyQEdRWkY405SHYyV3C2m,0.758
Emiway bantai,0.0531,0.863,0.747,78D4jMpRMH3UvtEptoIqtC,0,11,0.166,-6.462,1,Dhundke Dikha,0.278,144.951,https://api.spotify.com/v1/tracks/78D4jMpRMH3UvtEptoIqtC,0.498
Emiway bantai,0.22,0.628,0.618,7x9g37Ue8HNq4p40y93Ilh,0,9,0.397,-8.017,1,Maalik,0.132,131.851,https://api.spotify.com/v1/tracks/7x9g37Ue8HNq4p40y93Ilh,0.188
Emiway bantai,0.456,0.588,0.883,58mMBQGiA8I8ROLvIFZxB2,0,7,0.201,-2.818,1,AS-SALAM WALEKUM,0.452,107.004,https://api.spotify.com/v1/tracks/58mMBQGiA8I8ROLvIFZxB2,0.694
Emiway bantai,0.133,0.851,0.745,7BPUIl7zIezaZCuXFB7aLJ,0,2,0.0966,-5.801,1,Jump Kar,0.202,133.902,https://api.spotify.com/v1/tracks/7BPUIl7zIezaZCuXFB7aLJ,0.469
Emiway bantai,0.0479,0.887,0.805,251VdhnEdo9kxdQ7xeGuc3,0,1,0.32,-6.389,1,Khatam,0.188,117.923,https://api.spotify.com/v1/tracks/251VdhnEdo9kxdQ7xeGuc3,0.777
Emiway bantai,0.34,0.566,0.949,6omx0BLQPg7A9snvLhIO8z,0,1,0.0389,0.003,1,Ladka Alag Sa,0.222,104.046,https://api.spotify.com/v1/tracks/6omx0BLQPg7A9snvLhIO8z,0.756
Emiway bantai,0.566,0.594,0.772,1LYB3WsXbT6pYrlEyFEQ0d,3.07E-06,6,0.11,-5.519,1,Lonely,0.147,140.045,https://api.spotify.com/v1/tracks/1LYB3WsXbT6pYrlEyFEQ0d,0.657
Emiway bantai,0.0218,0.839,0.431,1xf6iLJRnk6gkuLBnN9y42,0,1,0.139,-9.458,1,Skrrt Karenge,0.102,129.953,https://api.spotify.com/v1/tracks/1xf6iLJRnk6gkuLBnN9y42,0.208
Emiway bantai,0.114,0.833,0.475,7hWbvIBPY294wex115wsry,0,1,0.123,-10.535,1,Mera Bhai Mera Bhai,0.198,125.359,https://api.spotify.com/v1/tracks/7hWbvIBPY294wex115wsry,0.347
Emiway bantai,0.477,0.675,0.864,3JZXODpVHZGx0v2DZIeqVI,0,11,0.0537,-3.523,1,Thc Cypher - Freeverse 2021,0.427,96.051,https://api.spotify.com/v1/tracks/3JZXODpVHZGx0v2DZIeqVI,0.833
Emiway bantai,0.526,0.847,0.817,6y72TfOJbXCiPn0FahDTPw,0,0,0.256,-4.657,1,Hard,0.298,111.877,https://api.spotify.com/v1/tracks/6y72TfOJbXCiPn0FahDTPw,0.445
Emiway bantai,0.152,0.683,0.843,1xthlcRiSzccZ4eJ1R4U3A,0,1,0.105,-5.41,1,Freeverse FEAST (Explicit),0.287,85.403,https://api.spotify.com/v1/tracks/1xthlcRiSzccZ4eJ1R4U3A,0.545
Emiway bantai,0.0107,0.662,0.716,61eDLrQvquaTtZRnGFz9Kh,0,11,0.149,-7.047,1,Lean On (with Emiway Bantai),0.0379,96.01,https://api.spotify.com/v1/tracks/61eDLrQvquaTtZRnGFz9Kh,0.385
Emiway bantai,0.137,0.858,0.67,6bBPMpcWL9JY1kafIg0KcE,0,0,0.32,-8.716,1,I Been That (feat. Emiway Bantai),0.301,99.982,https://api.spotify.com/v1/tracks/6bBPMpcWL9JY1kafIg0KcE,0.578
Emiway bantai,0.000911,0.675,0.738,1Oa6E1DKbiW4t2UYfisiah,0.000272,7,0.184,-6.577,1,Bajo,0.116,91.924,https://api.spotify.com/v1/tracks/1Oa6E1DKbiW4t2UYfisiah,0.662
Emiway bantai,0.0107,0.777,0.957,70LW2CyLJThnUT3FOrxb6b,0.0048,8,0.28,-2.257,1,Charge,0.0971,151.004,https://api.spotify.com/v1/tracks/70LW2CyLJThnUT3FOrxb6b,0.416
Farhan Akhtar,0.134,0.83,0.858,7hNYvX0qAKrxtVr1jGDmvR,1.72E-05,6,0.0567,-3.18,0,Gallan Goodiyaan,0.0554,119.974,https://api.spotify.com/v1/tracks/7hNYvX0qAKrxtVr1jGDmvR,0.949
Farhan Akhtar,0.578,0.472,0.122,46bUtsNP0dxfcW1opo45VU,0.00157,4,0.12,-15.837,0,Dil Aakhir Tu Kyun Rota Hai,0.0357,146.43,https://api.spotify.com/v1/tracks/46bUtsNP0dxfcW1opo45VU,0.0923
Farhan Akhtar,0.0211,0.683,0.881,3MzNYNwL7I4dhG4sa1VkK1,0,10,0.114,-3.943,0,Dil Dhadakne Do,0.0858,159.942,https://api.spotify.com/v1/tracks/3MzNYNwL7I4dhG4sa1VkK1,0.792
Farhan Akhtar,0.578,0.345,0.624,3fBi5KGDNeYomxbttVOUQT,0.00168,4,0.101,-8.89,0,Toh Zinda Ho Tum,0.0399,81.456,https://api.spotify.com/v1/tracks/3fBi5KGDNeYomxbttVOUQT,0.514
Farhan Akhtar,0.623,0.379,0.143,2lzP5CLvqGvpz1zNJukSgD,0.00047,4,0.112,-14.9,0,Aisi Gehraiyaan Aisi Tanhaiyaan,0.029,146.244,https://api.spotify.com/v1/tracks/2lzP5CLvqGvpz1zNJukSgD,0.0394
Farhan Akhtar,0.0323,0.573,0.761,3iGPxpOpMPuHmnBhSQOwEY,0.000941,9,0.0892,-5.696,0,Jaago,0.0357,106.929,https://api.spotify.com/v1/tracks/3iGPxpOpMPuHmnBhSQOwEY,0.118
Farhan Akhtar,0.137,0.518,0.785,3W21d8rM1wWjGuQevNYAl4,0,6,0.0677,-5.058,0,Phir Bhi Yeh Zindagi,0.0544,158.055,https://api.spotify.com/v1/tracks/3W21d8rM1wWjGuQevNYAl4,0.311
Farhan Akhtar,0.835,0.408,0.134,3oOS9fuJ4tfu533xytOGLt,8.05E-06,4,0.108,-14.47,0,Yeh Jaane Kaisa Raaz Hai,0.0475,168.031,https://api.spotify.com/v1/tracks/3oOS9fuJ4tfu533xytOGLt,0.246
Farhan Akhtar,0.0438,0.647,0.923,47TEc5lfJ078yYwao0tEBO,0,5,0.242,-3.173,0,Monsta Mashup 2016,0.0399,130.03,https://api.spotify.com/v1/tracks/47TEc5lfJ078yYwao0tEBO,0.518
Farhan Akhtar,0.259,0.812,0.876,2PPePHWO61XleK1jG6n767,0.0129,9,0.0806,-4.621,0,I Dont Know,0.0828,102.011,https://api.spotify.com/v1/tracks/2PPePHWO61XleK1jG6n767,0.932
Farhan Akhtar,0.183,0.543,0.603,2xSNMrfyzyINumYNVXTYN2,5.69E-06,6,0.0853,-7.172,0,Jaane Ye Kyun Kiya,0.0464,113.956,https://api.spotify.com/v1/tracks/2xSNMrfyzyINumYNVXTYN2,0.148
Farhan Akhtar,0.175,0.747,0.849,6fABlNfAOylt7ZxfX8K1XL,1.23E-06,7,0.126,-5.916,1,Rock On!!,0.0581,113.034,https://api.spotify.com/v1/tracks/6fABlNfAOylt7ZxfX8K1XL,0.671
Farhan Akhtar,0.134,0.701,0.681,3TAhWtQnpoL5Vl9VQPl9fU,0,9,0.064,-6.442,1,Senorita,0.0466,122.539,https://api.spotify.com/v1/tracks/3TAhWtQnpoL5Vl9VQPl9fU,0.81
Farhan Akhtar,0.731,0.602,0.474,7oVKUnaAGVgvGRGs0TQsbx,0,10,0.112,-6.3,1,Atrangi Yaari,0.0247,92.07,https://api.spotify.com/v1/tracks/7oVKUnaAGVgvGRGs0TQsbx,0.482
Farhan Akhtar,0.785,0.469,0.361,2uy15favOgEOtS8wjAD9B1,0.00154,0,0.104,-8.275,1,Tum Ho Toh,0.0293,111.972,https://api.spotify.com/v1/tracks/2uy15favOgEOtS8wjAD9B1,0.0775
Farhan Akhtar,0.827,0.458,0.268,0vNlxXj93dglUB4PsR3ckm,4.32E-05,4,0.0977,-13.414,1,Manzar Naya,0.0287,97.176,https://api.spotify.com/v1/tracks/0vNlxXj93dglUB4PsR3ckm,0.337
Farhan Akhtar,0.722,0.593,0.773,7IjnfuMNfdrAXbefurdIIR,0,2,0.117,-5.591,1,Socha Hai,0.0339,133.975,https://api.spotify.com/v1/tracks/7IjnfuMNfdrAXbefurdIIR,0.561
Farhan Akhtar,0.478,0.546,0.367,3xKiYpiuxBzinEG4SEntwi,6.96E-06,2,0.105,-9.849,1,Woh Jahaan,0.027,130.015,https://api.spotify.com/v1/tracks/3xKiYpiuxBzinEG4SEntwi,0.116
Farhan Akhtar,0.0304,0.496,0.903,0ua2NHOS1uyDl68aIoHtBk,0.000377,7,0.521,-3.282,1,"High Heels Te Nachche 52 Non Stop(Remix By Kedrock,Sd Style)",0.0622,129.985,https://api.spotify.com/v1/tracks/0ua2NHOS1uyDl68aIoHtBk,0.432
Farhan Akhtar,0.346,0.717,0.772,1QQqHS80CpR8tA2lR8O65y,1.05E-06,7,0.134,-5.852,1,Pichle Saat Dinon Mein (Album Version),0.0522,106.077,https://api.spotify.com/v1/tracks/1QQqHS80CpR8tA2lR8O65y,0.792
Farhan Akhtar,0.415,0.592,0.871,03VTytguq5MS6e3x03y5i1,2.01E-05,0,0.349,-6.073,1,Sinbad The Sailor,0.05,134.921,https://api.spotify.com/v1/tracks/03VTytguq5MS6e3x03y5i1,0.526
Farhan Akhtar,0.0256,0.512,0.737,10lDz7xfJG7WZIOh27uTze,0,7,0.0791,-5.553,1,You Know What I Mean,0.0379,141.063,https://api.spotify.com/v1/tracks/10lDz7xfJG7WZIOh27uTze,0.567
Farhan Akhtar,0.639,0.43,0.565,3lEr3RrIfy53ehzHOeXCoG,1.13E-06,11,0.745,-10.127,1,Atrangi Yaari Unplugged,0.0366,184.026,https://api.spotify.com/v1/tracks/3lEr3RrIfy53ehzHOeXCoG,0.36
Farhan Akhtar,0.0317,0.648,0.702,51DRIsmlJuK4lcMARBoSEn,0,7,0.271,-5.404,1,Rock On Revisited,0.0348,129.048,https://api.spotify.com/v1/tracks/51DRIsmlJuK4lcMARBoSEn,0.451
Farhan Akhtar,0.662,0.386,0.306,40wvNFKWQoisfiXkIPmZyW,0,5,0.109,-9.466,1,Ahista Ahista,0.0304,179.923,https://api.spotify.com/v1/tracks/40wvNFKWQoisfiXkIPmZyW,0.319
Farhan Akhtar,0.883,0.277,0.385,5ds7Y3vzf5We1gsLJ8YaW2,0.00697,5,0.68,-11.987,1,Ahista Ahista Unplugged,0.0379,78.802,https://api.spotify.com/v1/tracks/5ds7Y3vzf5We1gsLJ8YaW2,0.117
Farhan Akhtar,0.481,0.765,0.687,3UyCn4KyCW7mdORDiIWkIy,0,0,0.607,-7.025,1,Main Aisa Kyon Hoon - Unplugged,0.0808,106.004,https://api.spotify.com/v1/tracks/3UyCn4KyCW7mdORDiIWkIy,0.717
Farhan Akhtar,0.00384,0.648,0.95,0LpXaTqdOQ949kTShFPv2h,0.0504,0,0.0299,-5.053,1,"Bollywood Dj Non Stop Remix(Remix By Dj Jitesh,Psynth)",0.0464,129.999,https://api.spotify.com/v1/tracks/0LpXaTqdOQ949kTShFPv2h,0.643
Farhan Akhtar,0.879,0.392,0.564,25qwXTkcpwW4Qb4FwEP1MB,0,0,0.14,-5.117,1,Yahaan Vahaan,0.0675,81.173,https://api.spotify.com/v1/tracks/25qwXTkcpwW4Qb4FwEP1MB,0.517
Farhan Akhtar,0.514,0.696,0.873,7JO0hF46vj0fW8CGcCne1g,9.58E-06,2,0.381,-7.418,1,Gallan Goodiyan Unplugged,0.0359,119.941,https://api.spotify.com/v1/tracks/7JO0hF46vj0fW8CGcCne1g,0.492
Farhan Akhtar,0.349,0.68,0.669,5lyvGuy2i9UbiQzCsKgwFg,0.00284,1,0.972,-12.845,1,Maston Ka Jhund - Unplugged,0.0587,125.002,https://api.spotify.com/v1/tracks/5lyvGuy2i9UbiQzCsKgwFg,0.366
Farhan Akhtar,0.281,0.52,0.956,3BI6A1rhz3jTLNa4TrG6Fg,0,7,0.216,-1.855,1,Dheere Dheere Se Non Stop Bollywood Dandiya-2015(Remix By H.R. Soni),0.208,109.108,https://api.spotify.com/v1/tracks/3BI6A1rhz3jTLNa4TrG6Fg,0.685
Farhan Akhtar,0.188,0.777,0.596,327ZQhNGJD12VrG6zOepPc,0.00019,0,0.0995,-10.936,1,We All Are On The Goodside - Studio,0.0403,114.979,https://api.spotify.com/v1/tracks/327ZQhNGJD12VrG6zOepPc,0.596
Farhan Akhtar,0.0347,0.612,0.843,6BJikwTRly7kQqwKFoGngg,0,2,0.289,-3.519,1,Chulein Aasman - Studio,0.0856,94.892,https://api.spotify.com/v1/tracks/6BJikwTRly7kQqwKFoGngg,0.442
Farhan Akhtar,0.00131,0.471,0.862,1a0BNZeiMz3KN0UjnXzaB1,0,1,0.0772,-5.662,1,Mutant Macha,0.0781,160.003,https://api.spotify.com/v1/tracks/1a0BNZeiMz3KN0UjnXzaB1,0.613
Guru Randhawa,0.332,0.595,0.61,1MhHomaXgrPMBroXkpWSSa,2.14E-06,7,0.0628,-6.887,0,Valentine's Mashup 2019,0.0499,97.974,https://api.spotify.com/v1/tracks/1MhHomaXgrPMBroXkpWSSa,0.314
Guru Randhawa,0.229,0.815,0.801,0FoAlOXHI6KJ4RHP9v8jnw,1.14E-05,7,0.0762,-4.271,0,Baby Girl,0.143,96.473,https://api.spotify.com/v1/tracks/0FoAlOXHI6KJ4RHP9v8jnw,0.533
Guru Randhawa,0.118,0.685,0.841,4dJWik0ax9bRFXl0HqbFjT,0,2,0.26,-2.932,0,High Rated Gabru,0.0942,97.929,https://api.spotify.com/v1/tracks/4dJWik0ax9bRFXl0HqbFjT,0.59
Guru Randhawa,0.17,0.787,0.869,5VGINWbl9DKfr8a9QiCeOX,0,6,0.207,-2.965,0,"Lahore (From ""Lahore"")",0.0748,95.032,https://api.spotify.com/v1/tracks/5VGINWbl9DKfr8a9QiCeOX,0.618
Guru Randhawa,0.14,0.767,0.869,2mwBSO58y92EYmEFpDfmS7,0,2,0.221,-3.381,0,Suit Suit,0.0908,98.208,https://api.spotify.com/v1/tracks/2mwBSO58y92EYmEFpDfmS7,0.751
Guru Randhawa,0.0357,0.772,0.83,7r8QeC6Uy3AbIXqH7W9y0K,0,4,0.0419,-3.981,0,Kaun Nachdi,0.0455,127.999,https://api.spotify.com/v1/tracks/7r8QeC6Uy3AbIXqH7W9y0K,0.753
Guru Randhawa,0.898,0.367,0.383,35Hv254Qn97GXNqWFIrYWP,4.37E-06,2,0.0567,-5.782,0,Aur Pyaar Karna Hai,0.0305,114.805,https://api.spotify.com/v1/tracks/35Hv254Qn97GXNqWFIrYWP,0.25
Guru Randhawa,0.0812,0.755,0.905,7yy3HgKJEcwArL5k0v5rhF,0,5,0.0383,-4.485,0,"Crazy Habibi Vs Decent Munda (From ""Arjun Patiala"")",0.128,105.061,https://api.spotify.com/v1/tracks/7yy3HgKJEcwArL5k0v5rhF,0.439
Guru Randhawa,0.178,0.816,0.922,2Wu9PNpLUCBl3W1GaPqkhl,0,11,0.373,-2.963,0,"Morni Banke (From ""Badhaai Ho"")",0.149,95.006,https://api.spotify.com/v1/tracks/2Wu9PNpLUCBl3W1GaPqkhl,0.887
Guru Randhawa,0.206,0.813,0.692,7cQtGVoPCK9DlspeYjdHOA,0,9,0.124,-4.718,0,"Ban Ja Rani (From ""Tumhari Sulu"")",0.0577,102.015,https://api.spotify.com/v1/tracks/7cQtGVoPCK9DlspeYjdHOA,0.487
Guru Randhawa,0.0173,0.707,0.941,0qeGjhiTk5xg4OcRUejXPs,3.65E-05,1,0.134,-2.606,0,Ishare Tere,0.041,99.013,https://api.spotify.com/v1/tracks/0qeGjhiTk5xg4OcRUejXPs,0.337
Guru Randhawa,0.0803,0.731,0.668,40S8Et5fYlBCa0QgBTEOE1,6.22E-06,8,0.0796,-6.178,0,"Enni Soni (From ""Saaho"")",0.0638,92.242,https://api.spotify.com/v1/tracks/40S8Et5fYlBCa0QgBTEOE1,0.748
Guru Randhawa,0.258,0.734,0.909,77riTlvCLV3K8O0glNiQ8B,0,10,0.0657,-4.4,0,Surma Surma,0.124,95.989,https://api.spotify.com/v1/tracks/77riTlvCLV3K8O0glNiQ8B,0.691
Guru Randhawa,0.116,0.725,0.675,499rs8fMaltXk2BOlq9P0m,4.39E-05,8,0.099,-6.225,0,"Ye Chota Nuvvunna (From ""Saaho"") (feat. Tulsi Kumar, Haricharan Seshadri)",0.0444,92.017,https://api.spotify.com/v1/tracks/499rs8fMaltXk2BOlq9P0m,0.641
Guru Randhawa,0.0495,0.732,0.895,5n8BCU2JmPORrFboGeDlXV,2.32E-05,0,0.172,-3.57,0,"Main Deewana Tera (From ""Arjun Patiala"")",0.0334,109.995,https://api.spotify.com/v1/tracks/5n8BCU2JmPORrFboGeDlXV,0.557
Guru Randhawa,0.126,0.762,0.832,3nbQHymW4VBrpjyPDICf0Q,0,11,0.106,-4.765,0,Made In India,0.0466,100.017,https://api.spotify.com/v1/tracks/3nbQHymW4VBrpjyPDICf0Q,0.561
Guru Randhawa,0.382,0.448,0.645,3H4H5AuUK3t28rJNo1Pbfl,0,11,0.133,-5.15,0,Mehendi Wale Haath,0.17,183.327,https://api.spotify.com/v1/tracks/3H4H5AuUK3t28rJNo1Pbfl,0.466
Guru Randhawa,0.289,0.729,0.978,7KJZFlxL6BvhYuaTbpm843,1.24E-06,1,0.0635,-4.475,0,Munde Mar Gaye,0.0474,121.968,https://api.spotify.com/v1/tracks/7KJZFlxL6BvhYuaTbpm843,0.886
Guru Randhawa,0.094,0.579,0.724,6mRo3bUv6HkaZ5CprZEz1B,2.43E-06,11,0.068,-5.513,0,"Teri Choriyaan (From ""Chhalaang"")",0.206,172.023,https://api.spotify.com/v1/tracks/6mRo3bUv6HkaZ5CprZEz1B,0.788
Guru Randhawa,0.126,0.665,0.901,17LZzRCY0iFWlDDuAG7BlM,0,3,0.0692,-2.719,0,"Patola (From ""Blackmail"")",0.0508,87.998,https://api.spotify.com/v1/tracks/17LZzRCY0iFWlDDuAG7BlM,0.914
Guru Randhawa,0.0476,0.839,0.741,3jRRXK3Vx0cDsLASHkRIxW,0,9,0.0527,-4.223,0,"Nachle Na (From ""Dil Juunglee"")",0.125,98.046,https://api.spotify.com/v1/tracks/3jRRXK3Vx0cDsLASHkRIxW,0.532
Guru Randhawa,0.065,0.78,0.932,2uClyP3ljxxp7CLbGglVvS,0,2,0.34,-0.402,0,Punjabi Party Mashup,0.0546,101.959,https://api.spotify.com/v1/tracks/2uClyP3ljxxp7CLbGglVvS,0.372
Guru Randhawa,0.0133,0.735,0.86,6iLyEBNStoAemStXqGY7qP,1.76E-05,10,0.0644,-4.524,0,Mueve La Cintura,0.0416,101.897,https://api.spotify.com/v1/tracks/6iLyEBNStoAemStXqGY7qP,0.396
Guru Randhawa,0.571,0.674,0.621,3AoHX1lplMXiVa2U5G1rGG,0,11,0.127,-5.227,0,Aaja Ni Aaja,0.0303,119.957,https://api.spotify.com/v1/tracks/3AoHX1lplMXiVa2U5G1rGG,0.359
Guru Randhawa,0.288,0.699,0.884,11KxVfcdkKhhSUP492Mlel,0,1,0.161,-1.37,0,"Fashion (From ""Fashion"")",0.128,155.121,https://api.spotify.com/v1/tracks/11KxVfcdkKhhSUP492Mlel,0.751
Guru Randhawa,0.0293,0.826,0.725,6fzzFUK6M1PxIbPMNQl5Ak,0.00781,11,0.116,-6.593,0,"Heelein Toot Gayi (From ""Indoo Ki Jawani"")",0.052,104.998,https://api.spotify.com/v1/tracks/6fzzFUK6M1PxIbPMNQl5Ak,0.727
Guru Randhawa,0.125,0.802,0.659,1OTzpE9IcbpfK1tqhw37SB,0,5,0.119,-4.19,0,Khat,0.0656,130.102,https://api.spotify.com/v1/tracks/1OTzpE9IcbpfK1tqhw37SB,0.5
Guru Randhawa,0.0656,0.812,0.827,0CVyBitslO34Pe2KjzS2nS,1.56E-05,1,0.138,-4.278,0,"Daaru Wargi (From ""Why Cheat India"")",0.0815,104.986,https://api.spotify.com/v1/tracks/0CVyBitslO34Pe2KjzS2nS,0.609
Guru Randhawa,0.00451,0.627,0.902,4W6tAFukAkbUWRhFOIxe73,0.000336,11,0.271,-5.111,0,Downtown Remix,0.0399,95.004,https://api.spotify.com/v1/tracks/4W6tAFukAkbUWRhFOIxe73,0.171
Guru Randhawa,0.0483,0.601,0.816,58MSnUazvOWZrCvtSuC7yj,3.57E-06,6,0.236,-5.647,0,Downtown,0.0715,163.867,https://api.spotify.com/v1/tracks/58MSnUazvOWZrCvtSuC7yj,0.303
Guru Randhawa,0.229,0.643,0.847,7uxE6f0oRcbtUXuh6P1aRN,0,2,0.121,-3.166,0,"Suit (From ""Suit"")",0.168,91.718,https://api.spotify.com/v1/tracks/7uxE6f0oRcbtUXuh6P1aRN,0.779
Guru Randhawa,0.432,0.489,0.68,4rCjonN7690j2HY6hoi7it,0,11,0.31,-6.056,0,Chhad Gayi,0.133,77.874,https://api.spotify.com/v1/tracks/4rCjonN7690j2HY6hoi7it,0.49
Guru Randhawa,0.129,0.826,0.621,49QUuorwMuIUYbMGzDuo9s,0,4,0.168,-5.846,0,Raat Kamaal Hai,0.0474,128.027,https://api.spotify.com/v1/tracks/49QUuorwMuIUYbMGzDuo9s,0.806
Guru Randhawa,0.124,0.697,0.814,5HgYAIsUTZjFfToXALbdZA,1.75E-06,9,0.0749,-4.388,0,Ban Ja Rani Remix(Remix By Dj Chetas),0.0727,123.994,https://api.spotify.com/v1/tracks/5HgYAIsUTZjFfToXALbdZA,0.483
Guru Randhawa,0.297,0.64,0.85,5BCYVuxnCxQb5r3JEQb63F,0,9,0.112,-3.766,0,Dilbar-Ishare Tere-Tere Te,0.0919,96.95,https://api.spotify.com/v1/tracks/5BCYVuxnCxQb5r3JEQb63F,0.614
Guru Randhawa,0.218,0.697,0.85,4lJVmyiX56dpByotKQuupz,0,2,0.205,-4.164,0,High Rated Gabru Remix(Remix By Dj Chetas),0.0421,100.01,https://api.spotify.com/v1/tracks/4lJVmyiX56dpByotKQuupz,0.497
